noise,method,origins,poly_count,area
0,Real,14,,
0,Top-Down,4,4.0,4797.0
0,Imp BU,5,29.0,478.5
0,Real,19,,
0,Top-Down,3,4.0,6230.5
0,Imp BU,1,28.0,403.0
0,Real,18,,
0,Top-Down,3,4.0,6657.5
0,Imp BU,4,79.0,1481.5
0,Real,10,,
0,Top-Down,6,8.0,5839.0
0,Imp BU,3,42.0,585.0
0,Real,19,,
0,Top-Down,13,14.0,5983.5
0,Imp BU,2,16.0,169.0
0,Real,21,,
0,Top-Down,5,5.0,6340.5
0,Imp BU,2,26.0,392.0
0,Real,23,,
0,Top-Down,6,7.0,6020.0
0,Imp BU,5,44.0,480.0
0,Real,24,,
0,Top-Down,3,3.0,7091.5
0,Imp BU,4,26.0,308.0
0,Real,15,,
0,Top-Down,6,7.0,5072.0
0,Imp BU,4,44.0,677.0
0,Real,16,,
0,Top-Down,4,4.0,5666.0
0,Imp BU,4,27.0,387.5
0,Real,15,,
0,Top-Down,6,6.0,5076.0
0,Imp BU,2,32.0,521.0
0,Real,19,,
0,Top-Down,7,7.0,6387.5
0,Imp BU,1,27.0,460.5
0,Real,17,,
0,Top-Down,5,5.0,6077.5
0,Imp BU,4,26.0,299.0
0,Real,17,,
0,Top-Down,5,5.0,6504.5
0,Imp BU,6,47.0,629.5
0,Real,21,,
0,Top-Down,7,7.0,6280.5
0,Imp BU,2,48.0,918.0
0,Real,24,,
0,Top-Down,5,5.0,5984.5
0,Imp BU,2,22.0,416.0
0,Real,16,,
0,Top-Down,5,5.0,5566.5
0,Imp BU,1,4.0,38.0
0,Real,22,,
0,Top-Down,5,5.0,6628.5
0,Imp BU,2,46.0,1018.0
0,Real,15,,
0,Top-Down,6,6.0,5295.0
0,Imp BU,2,23.0,280.5
0,Real,16,,
0,Top-Down,4,4.0,5592.0
0,Imp BU,1,30.0,451.0
0,Real,18,,
0,Top-Down,6,8.0,5619.0
0,Imp BU,6,30.0,415.0
0,Real,23,,
0,Top-Down,6,6.0,5861.0
0,Imp BU,2,12.0,129.0
0,Real,16,,
0,Top-Down,5,5.0,5416.5
0,Imp BU,1,29.0,489.5
0,Real,16,,
0,Top-Down,6,8.0,6374.0
0,Imp BU,4,63.0,1118.5
0,Real,16,,
0,Top-Down,5,5.0,6409.5
0,Imp BU,3,52.0,758.0
0,Real,17,,
0,Top-Down,4,5.0,5738.0
0,Imp BU,3,12.0,131.0
0,Real,15,,
0,Top-Down,6,6.0,5144.0
0,Imp BU,3,29.0,396.5
0,Real,19,,
0,Top-Down,7,7.0,6276.5
0,Imp BU,4,46.0,706.0
0,Real,18,,
0,Top-Down,6,7.0,5672.0
0,Imp BU,5,38.0,511.0
0,Real,17,,
0,Top-Down,3,3.0,5644.5
0,Imp BU,2,20.0,240.0
0,Real,23,,
0,Top-Down,10,10.0,5301.0
0,Imp BU,1,22.0,309.0
0,Real,13,,
0,Top-Down,4,5.0,5239.0
0,Imp BU,2,13.0,203.5
0,Real,22,,
0,Top-Down,4,5.0,6617.0
0,Imp BU,3,63.0,815.5
0,Real,20,,
0,Top-Down,7,8.0,5333.5
0,Imp BU,4,51.0,656.5
0,Real,23,,
0,Top-Down,3,3.0,7598.5
0,Imp BU,10,67.0,888.5
0,Real,16,,
0,Top-Down,6,6.0,5548.0
0,Imp BU,5,33.0,493.5
0,Real,20,,
0,Top-Down,5,5.0,5516.5
0,Imp BU,8,21.0,229.5
0,Real,16,,
0,Top-Down,6,6.0,5373.0
0,Imp BU,1,42.0,875.0
0,Real,19,,
0,Top-Down,1,1.0,6466.5
0,Imp BU,5,36.0,420.0
0,Real,13,,
0,Top-Down,7,7.0,5485.5
0,Imp BU,3,50.0,544.0
0,Real,19,,
0,Top-Down,3,4.0,7048.5
0,Imp BU,2,50.0,615.0
0,Real,22,,
0,Top-Down,4,5.0,7069.0
0,Imp BU,5,29.0,336.5
0,Real,17,,
0,Top-Down,5,7.0,6112.5
0,Imp BU,3,47.0,752.5
0,Real,17,,
0,Top-Down,7,7.0,6518.5
0,Imp BU,3,47.0,662.5
0,Real,14,,
0,Top-Down,4,6.0,5387.0
0,Imp BU,2,26.0,345.0
0,Real,18,,
0,Top-Down,5,5.0,6186.5
0,Imp BU,2,26.0,324.0
0,Real,9,,
0,Top-Down,3,3.0,4411.5
0,Imp BU,1,38.0,792.0
0,Real,16,,
0,Top-Down,5,5.0,5613.5
0,Imp BU,4,21.0,262.5
0,Real,21,,
0,Top-Down,8,11.0,5702.0
0,Imp BU,5,42.0,648.0
0,Real,21,,
0,Top-Down,6,6.0,6291.0
0,Imp BU,3,17.0,183.5
0,Real,19,,
0,Top-Down,5,5.0,6092.5
0,Imp BU,5,39.0,508.5
0,Real,17,,
0,Top-Down,4,4.0,6138.0
0,Imp BU,1,38.0,1056.0
0,Real,20,,
0,Top-Down,10,10.0,6301.0
0,Imp BU,2,23.0,286.5
0,Real,14,,
0,Top-Down,4,5.0,5450.0
0,Imp BU,4,37.0,582.5
0,Real,18,,
0,Top-Down,2,3.0,6852.0
0,Imp BU,5,64.0,1058.0
0,Real,10,,
0,Top-Down,3,3.0,4468.5
0,Imp BU,3,34.0,478.0
0,Real,19,,
0,Top-Down,10,11.0,5775.0
0,Imp BU,2,40.0,553.0
0,Real,24,,
0,Top-Down,7,7.0,5244.5
0,Imp BU,3,29.0,355.5
0,Real,24,,
0,Top-Down,3,3.0,6889.5
0,Imp BU,7,43.0,542.5
0,Real,21,,
0,Top-Down,2,3.0,6718.0
0,Imp BU,3,16.0,161.0
0,Real,16,,
0,Top-Down,9,12.0,5485.5
0,Imp BU,3,13.0,126.5
0,Real,22,,
0,Top-Down,4,7.0,6294.0
0,Imp BU,4,48.0,600.0
0,Real,16,,
0,Top-Down,5,5.0,5488.5
0,Imp BU,2,44.0,848.0
0,Real,17,,
0,Top-Down,6,7.0,4744.0
0,Imp BU,4,55.0,758.5
0,Real,15,,
0,Top-Down,3,4.0,5474.5
0,Imp BU,2,21.0,254.5
0,Real,9,,
0,Top-Down,3,5.0,4773.5
0,Imp BU,3,28.0,393.0
0,Real,18,,
0,Top-Down,6,6.0,6068.0
0,Imp BU,7,30.0,305.0
0,Real,16,,
0,Top-Down,7,9.0,6618.5
0,Imp BU,2,19.0,249.5
0,Real,18,,
0,Top-Down,7,7.0,5755.5
0,Imp BU,1,31.0,434.5
0,Real,17,,
0,Top-Down,4,6.0,6020.0
0,Imp BU,1,58.0,1021.0
0,Real,19,,
0,Top-Down,6,8.0,7027.0
0,Imp BU,9,59.0,808.5
0,Real,21,,
0,Top-Down,6,6.0,5567.0
0,Imp BU,1,42.0,693.0
0,Real,13,,
0,Top-Down,4,4.0,5537.0
0,Imp BU,4,39.0,584.5
0,Real,19,,
0,Top-Down,3,3.0,5381.5
0,Imp BU,4,30.0,322.0
0,Real,15,,
0,Top-Down,3,4.0,5815.5
0,Imp BU,5,46.0,647.0
0,Real,17,,
0,Top-Down,5,5.0,6174.5
0,Imp BU,3,55.0,742.5
0,Real,15,,
0,Top-Down,3,3.0,4894.5
0,Imp BU,3,24.0,251.0
0,Real,21,,
0,Top-Down,7,7.0,6273.5
0,Imp BU,8,51.0,588.5
0,Real,14,,
0,Top-Down,4,4.0,6207.0
0,Imp BU,3,43.0,507.5
0,Real,17,,
0,Top-Down,6,7.0,5552.0
0,Imp BU,2,36.0,483.0
0,Real,15,,
0,Top-Down,1,2.0,5734.5
0,Imp BU,5,60.0,735.0
0,Real,23,,
0,Top-Down,6,6.0,6230.0
0,Imp BU,2,28.0,389.0
0,Real,16,,
0,Top-Down,6,6.0,5725.0
0,Imp BU,7,55.0,656.5
0,Real,25,,
0,Top-Down,5,8.0,6629.5
0,Imp BU,2,39.0,643.5
0,Real,15,,
0,Top-Down,4,5.0,6296.0
0,Imp BU,3,37.0,418.5
0,Real,13,,
0,Top-Down,6,8.0,5623.0
0,Imp BU,4,55.0,720.5
0,Real,14,,
0,Top-Down,5,5.0,5443.5
0,Imp BU,6,30.0,437.0
0,Real,14,,
0,Top-Down,5,5.0,5014.5
0,Imp BU,3,20.0,298.0
0,Real,14,,
0,Top-Down,5,6.0,5626.5
0,Imp BU,2,20.0,243.0
0,Real,17,,
0,Top-Down,6,8.0,6801.0
0,Imp BU,2,33.0,415.5
0,Real,16,,
0,Top-Down,6,6.0,5629.0
0,Imp BU,2,39.0,556.5
0,Real,15,,
0,Top-Down,3,5.0,5354.5
0,Imp BU,2,19.0,216.5
0,Real,14,,
0,Top-Down,3,4.0,5292.5
0,Imp BU,2,38.0,590.0
0,Real,23,,
0,Top-Down,4,7.0,6244.0
0,Imp BU,4,62.0,644.0
0,Real,19,,
0,Top-Down,4,7.0,7159.0
0,Imp BU,3,36.0,481.0
0,Real,14,,
0,Top-Down,4,6.0,5811.0
0,Imp BU,4,55.0,653.5
0,Real,15,,
0,Top-Down,7,7.0,4985.5
0,Imp BU,2,46.0,1060.0
0,Real,24,,
0,Top-Down,8,8.0,7193.0
0,Imp BU,3,51.0,944.5
0,Real,17,,
0,Top-Down,6,6.0,5394.0
0,Imp BU,3,30.0,393.0
0,Real,19,,
0,Top-Down,5,6.0,6267.5
0,Imp BU,5,37.0,579.5
0,Real,17,,
0,Top-Down,4,4.0,6158.0
0,Imp BU,4,48.0,667.0
0,Real,15,,
0,Top-Down,5,5.0,4989.5
0,Imp BU,1,40.0,556.0
0,Real,15,,
0,Top-Down,6,7.0,5259.0
0,Imp BU,2,35.0,609.5
0,Real,15,,
0,Top-Down,4,5.0,6008.0
0,Imp BU,7,26.0,281.0
0,Real,21,,
0,Top-Down,5,5.0,6486.5
0,Imp BU,4,52.0,764.0
0,Real,23,,
0,Top-Down,6,8.0,6969.0
0,Imp BU,4,26.0,321.0
0,Real,19,,
0,Top-Down,6,6.0,6522.0
0,Imp BU,3,37.0,458.5
0,Real,15,,
0,Top-Down,3,6.0,6782.5
0,Imp BU,3,37.0,524.5
0,Real,16,,
0,Top-Down,4,4.0,6622.0
0,Imp BU,3,33.0,453.5
0,Real,19,,
0,Top-Down,3,3.0,6063.5
0,Imp BU,7,15.0,161.5
0,Real,14,,
0,Top-Down,4,5.0,5212.0
0,Imp BU,3,36.0,735.0
0,Real,20,,
0,Top-Down,5,6.0,6172.5
0,Imp BU,2,5.0,61.5
0,Real,16,,
0,Top-Down,4,5.0,6727.0
0,Imp BU,4,18.0,242.0
0,Real,22,,
0,Top-Down,3,3.0,6470.5
0,Imp BU,2,35.0,424.5
0,Real,23,,
0,Top-Down,7,8.0,6869.5
0,Imp BU,5,47.0,934.5
0,Real,19,,
0,Top-Down,2,6.0,7286.0
0,Imp BU,3,57.0,785.5
0,Real,19,,
0,Top-Down,5,6.0,5717.5
0,Imp BU,4,27.0,356.5
0,Real,14,,
0,Top-Down,5,5.0,6199.5
0,Imp BU,1,38.0,440.0
0,Real,11,,
0,Top-Down,5,5.0,5136.5
0,Imp BU,3,60.0,857.0
0,Real,23,,
0,Top-Down,6,8.0,6876.0
0,Imp BU,2,47.0,729.5
0,Real,11,,
0,Top-Down,4,4.0,5734.0
0,Imp BU,5,61.0,805.5
0,Real,17,,
0,Top-Down,5,7.0,5974.5
0,Imp BU,4,14.0,174.0
0,Real,18,,
0,Top-Down,6,6.0,6372.0
0,Imp BU,2,51.0,792.5
0,Real,16,,
0,Top-Down,3,3.0,4714.5
0,Imp BU,1,9.0,113.5
0,Real,26,,
0,Top-Down,4,4.0,6109.0
0,Imp BU,3,35.0,490.5
0,Real,14,,
0,Top-Down,7,7.0,4975.5
0,Imp BU,1,16.0,276.0
0,Real,20,,
0,Top-Down,6,7.0,6453.0
0,Imp BU,4,50.0,721.0
0,Real,15,,
0,Top-Down,5,5.0,4641.5
0,Imp BU,2,38.0,608.0
0,Real,26,,
0,Top-Down,5,7.0,6768.5
0,Imp BU,2,2.0,22.0
0,Real,25,,
0,Top-Down,3,4.0,6566.5
0,Imp BU,4,57.0,835.5
0,Real,21,,
0,Top-Down,5,5.0,6708.5
0,Imp BU,5,34.0,428.0
0,Real,19,,
0,Top-Down,5,6.0,6862.5
0,Imp BU,4,42.0,606.0
0,Real,21,,
0,Top-Down,3,6.0,6440.5
0,Imp BU,5,8.0,81.0
0,Real,18,,
0,Top-Down,5,5.0,5652.5
0,Imp BU,2,11.0,136.5
0,Real,16,,
0,Top-Down,9,9.0,5618.5
0,Imp BU,2,25.0,309.5
0,Real,18,,
0,Top-Down,5,6.0,5479.5
0,Imp BU,7,51.0,670.5
0,Real,16,,
0,Top-Down,4,4.0,6036.0
0,Imp BU,1,36.0,551.0
0,Real,21,,
0,Top-Down,7,7.0,6493.5
0,Imp BU,6,54.0,860.0
0,Real,21,,
0,Top-Down,8,8.0,5546.0
0,Imp BU,3,31.0,453.5
0,Real,21,,
0,Top-Down,5,6.0,5691.5
0,Imp BU,6,77.0,845.5
0,Real,16,,
0,Top-Down,2,5.0,5504.0
0,Imp BU,4,25.0,293.5
0,Real,19,,
0,Top-Down,4,4.0,5594.0
0,Imp BU,2,36.0,625.0
0,Real,21,,
0,Top-Down,5,7.0,6277.5
0,Imp BU,5,45.0,568.5
0,Real,17,,
0,Top-Down,2,3.0,6959.0
0,Imp BU,7,82.0,1123.0
0,Real,22,,
0,Top-Down,3,3.0,7116.5
0,Imp BU,5,50.0,538.0
0,Real,23,,
0,Top-Down,5,5.0,6355.5
0,Imp BU,5,27.0,299.5
0,Real,21,,
0,Top-Down,6,6.0,7123.0
0,Imp BU,7,53.0,586.5
0,Real,17,,
0,Top-Down,3,4.0,6344.5
0,Imp BU,4,36.0,406.0
0,Real,13,,
0,Top-Down,4,4.0,4753.0
0,Imp BU,1,28.0,504.0
0,Real,16,,
0,Top-Down,4,4.0,5346.0
0,Imp BU,4,23.0,240.5
0,Real,18,,
0,Top-Down,7,7.0,6103.5
0,Imp BU,3,33.0,438.5
0,Real,20,,
0,Top-Down,9,9.0,6011.5
0,Imp BU,3,30.0,442.0
0,Real,20,,
0,Top-Down,8,8.0,6556.0
0,Imp BU,5,36.0,378.0
0,Real,15,,
0,Top-Down,3,3.0,5479.5
0,Imp BU,2,47.0,581.5
0,Real,19,,
0,Top-Down,3,3.0,6159.5
0,Imp BU,5,33.0,361.5
0,Real,14,,
0,Top-Down,7,7.0,5374.5
0,Imp BU,3,65.0,992.5
0,Real,19,,
0,Top-Down,4,5.0,5861.0
0,Imp BU,3,61.0,709.5
0,Real,16,,
0,Top-Down,7,7.0,6021.5
0,Imp BU,3,39.0,727.5
0,Real,24,,
0,Top-Down,8,9.0,6339.0
0,Imp BU,2,52.0,611.0
0,Real,19,,
0,Top-Down,10,11.0,6050.0
0,Imp BU,7,35.0,354.5
0,Real,16,,
0,Top-Down,6,7.0,6301.0
0,Imp BU,6,28.0,289.0
0,Real,15,,
0,Top-Down,3,4.0,5321.5
0,Imp BU,3,35.0,458.5
0,Real,15,,
0,Top-Down,4,5.0,5820.0
0,Imp BU,3,43.0,585.5
0,Real,16,,
0,Top-Down,4,4.0,4944.0
0,Imp BU,2,2.0,22.0
0,Real,17,,
0,Top-Down,2,4.0,6606.0
0,Imp BU,3,28.0,432.0
0,Real,16,,
0,Top-Down,5,6.0,5182.5
0,Imp BU,2,32.0,350.0
0,Real,16,,
0,Top-Down,5,5.0,6203.5
0,Imp BU,2,37.0,752.5
0,Real,14,,
0,Top-Down,7,7.0,5781.5
0,Imp BU,3,15.0,147.5
0,Real,18,,
0,Top-Down,5,6.0,6426.5
0,Imp BU,4,41.0,558.5
0,Real,18,,
0,Top-Down,5,5.0,6318.5
0,Imp BU,4,42.0,663.0
0,Real,17,,
0,Top-Down,7,7.0,6069.5
0,Imp BU,4,46.0,447.0
0,Real,17,,
0,Top-Down,7,7.0,5919.5
0,Imp BU,2,35.0,626.5
0,Real,20,,
0,Top-Down,5,6.0,6346.5
0,Imp BU,7,62.0,883.0
0,Real,20,,
0,Top-Down,6,6.0,4789.0
0,Imp BU,1,23.0,325.5
0,Real,17,,
0,Top-Down,5,7.0,6310.5
0,Imp BU,3,47.0,584.5
0,Real,17,,
0,Top-Down,6,6.0,5778.0
0,Imp BU,7,59.0,694.5
0,Real,17,,
0,Top-Down,3,3.0,5921.5
0,Imp BU,2,47.0,594.5
0,Real,18,,
0,Top-Down,3,5.0,5549.5
0,Imp BU,4,37.0,419.5
0,Real,18,,
0,Top-Down,4,4.0,6248.0
0,Imp BU,6,64.0,850.0
0,Real,23,,
0,Top-Down,8,8.0,6202.0
0,Imp BU,7,68.0,872.0
0,Real,11,,
0,Top-Down,3,3.0,5379.5
0,Imp BU,1,16.0,246.0
0,Real,14,,
0,Top-Down,3,3.0,5268.5
0,Imp BU,5,37.0,464.5
0,Real,16,,
0,Top-Down,12,14.0,5155.0
0,Imp BU,3,32.0,377.0
0,Real,13,,
0,Top-Down,3,4.0,5842.5
0,Imp BU,3,17.0,183.5
0,Real,16,,
0,Top-Down,6,7.0,5694.0
0,Imp BU,2,15.0,170.5
0,Real,16,,
0,Top-Down,3,4.0,6479.5
0,Imp BU,3,28.0,394.0
0,Real,17,,
0,Top-Down,6,6.0,6063.0
0,Imp BU,4,57.0,1000.5
0,Real,17,,
0,Top-Down,5,5.0,4708.5
0,Imp BU,3,31.0,422.5
0,Real,17,,
0,Top-Down,5,5.0,6438.5
0,Imp BU,3,44.0,615.0
0,Real,12,,
0,Top-Down,4,4.0,5628.0
0,Imp BU,5,42.0,708.0
0,Real,23,,
0,Top-Down,7,7.0,6564.5
0,Imp BU,4,37.0,524.5
0,Real,20,,
0,Top-Down,3,4.0,6439.5
0,Imp BU,2,22.0,319.0
0,Real,14,,
0,Top-Down,6,6.0,5355.0
0,Imp BU,8,25.0,318.5
0,Real,20,,
0,Top-Down,3,4.0,6566.5
0,Imp BU,6,65.0,977.5
0,Real,16,,
0,Top-Down,6,6.0,5320.0
0,Imp BU,3,17.0,199.5
0,Real,13,,
0,Top-Down,7,8.0,4427.5
0,Imp BU,1,34.0,695.0
0,Real,12,,
0,Top-Down,5,5.0,5319.5
0,Imp BU,4,49.0,721.5
0,Real,16,,
0,Top-Down,7,7.0,5399.5
0,Imp BU,3,34.0,435.0
0,Real,13,,
0,Top-Down,3,4.0,5238.5
0,Imp BU,2,26.0,285.0
0,Real,22,,
0,Top-Down,6,6.0,6865.0
0,Imp BU,3,43.0,706.5
10,Real,18,,
10,Top-Down,3,5.0,6090.5
10,Imp BU,5,41.0,611.5
10,Real,13,,
10,Top-Down,4,5.0,5084.0
10,Imp BU,3,31.0,356.5
10,Real,13,,
10,Top-Down,4,6.0,5536.0
10,Imp BU,2,33.0,483.5
10,Real,14,,
10,Top-Down,5,5.0,5243.5
10,Imp BU,3,39.0,472.5
10,Real,20,,
10,Top-Down,3,3.0,6063.5
10,Imp BU,3,40.0,619.0
10,Real,13,,
10,Top-Down,4,4.0,4969.0
10,Imp BU,2,32.0,709.0
10,Real,19,,
10,Top-Down,6,6.0,6082.0
10,Imp BU,3,37.0,562.5
10,Real,17,,
10,Top-Down,9,9.0,5344.5
10,Imp BU,3,52.0,691.0
10,Real,16,,
10,Top-Down,4,5.0,4846.0
10,Imp BU,3,40.0,499.0
10,Real,20,,
10,Top-Down,6,6.0,5698.0
10,Imp BU,3,38.0,436.0
10,Real,15,,
10,Top-Down,2,2.0,6035.0
10,Imp BU,3,25.0,376.5
10,Real,25,,
10,Top-Down,4,4.0,6998.0
10,Imp BU,7,61.0,678.5
10,Real,20,,
10,Top-Down,2,4.0,6179.0
10,Imp BU,5,51.0,681.5
10,Real,22,,
10,Top-Down,6,6.0,6376.0
10,Imp BU,3,33.0,571.5
10,Real,16,,
10,Top-Down,8,8.0,5459.0
10,Imp BU,2,34.0,661.0
10,Real,18,,
10,Top-Down,4,5.0,5499.0
10,Imp BU,2,45.0,628.5
10,Real,20,,
10,Top-Down,10,11.0,5807.0
10,Imp BU,1,23.0,334.5
10,Real,20,,
10,Top-Down,4,4.0,6388.0
10,Imp BU,4,45.0,628.5
10,Real,17,,
10,Top-Down,6,6.0,6088.0
10,Imp BU,2,8.0,136.0
10,Real,15,,
10,Top-Down,6,9.0,5703.0
10,Imp BU,7,26.0,273.0
10,Real,13,,
10,Top-Down,5,5.0,4448.5
10,Imp BU,2,59.0,887.5
10,Real,11,,
10,Top-Down,5,6.0,5502.5
10,Imp BU,5,28.0,331.0
10,Real,19,,
10,Top-Down,3,3.0,6524.5
10,Imp BU,7,50.0,575.0
10,Real,20,,
10,Top-Down,6,7.0,6142.0
10,Imp BU,7,45.0,689.5
10,Real,21,,
10,Top-Down,8,9.0,6268.0
10,Imp BU,2,21.0,278.5
10,Real,13,,
10,Top-Down,3,3.0,5717.5
10,Imp BU,4,48.0,720.0
10,Real,22,,
10,Top-Down,4,4.0,6649.0
10,Imp BU,3,41.0,615.625
10,Real,17,,
10,Top-Down,5,5.0,5944.5
10,Imp BU,5,6.0,64.0
10,Real,18,,
10,Top-Down,5,6.0,6572.5
10,Imp BU,2,21.0,371.5
10,Real,16,,
10,Top-Down,6,6.0,6532.0
10,Imp BU,4,23.0,359.5
10,Real,14,,
10,Top-Down,6,7.0,5138.0
10,Imp BU,5,29.0,333.5
10,Real,16,,
10,Top-Down,7,7.0,4093.5
10,Imp BU,1,26.0,593.0
10,Real,18,,
10,Top-Down,3,4.0,6173.5
10,Imp BU,3,34.0,580.0
10,Real,21,,
10,Top-Down,6,6.0,6533.0
10,Imp BU,5,24.0,249.0
10,Real,16,,
10,Top-Down,1,2.0,6860.5
10,Imp BU,5,57.0,716.5
10,Real,17,,
10,Top-Down,6,7.0,5206.0
10,Imp BU,3,12.0,252.0
10,Real,18,,
10,Top-Down,6,7.0,6138.0
10,Imp BU,5,44.0,658.0
10,Real,19,,
10,Top-Down,4,4.0,5698.0
10,Imp BU,5,81.0,1094.5
10,Real,16,,
10,Top-Down,2,2.0,5410.0
10,Imp BU,5,47.0,525.5
10,Real,19,,
10,Top-Down,5,5.0,5508.5
10,Imp BU,3,7.0,82.5
10,Real,20,,
10,Top-Down,5,5.0,5461.5
10,Imp BU,1,16.0,231.0
10,Real,19,,
10,Top-Down,5,5.0,6543.5
10,Imp BU,2,31.0,348.5
10,Real,17,,
10,Top-Down,6,11.0,6283.0
10,Imp BU,1,25.0,346.5
10,Real,16,,
10,Top-Down,6,6.0,5745.0
10,Imp BU,3,86.0,1340.0
10,Real,18,,
10,Top-Down,6,7.0,6493.0
10,Imp BU,5,28.0,359.0
10,Real,22,,
10,Top-Down,5,6.0,6669.5
10,Imp BU,4,36.0,495.0
10,Real,24,,
10,Top-Down,6,6.0,6490.0
10,Imp BU,6,61.0,718.5
10,Real,14,,
10,Top-Down,5,7.0,5620.5
10,Imp BU,3,39.0,423.5
10,Real,20,,
10,Top-Down,5,5.0,6298.5
10,Imp BU,2,27.0,349.5
10,Real,18,,
10,Top-Down,8,9.0,6499.0
10,Imp BU,8,29.0,509.5
10,Real,17,,
10,Top-Down,6,7.0,5960.0
10,Imp BU,6,40.0,505.0
10,Real,19,,
10,Top-Down,6,6.0,5132.0
10,Imp BU,4,58.0,881.0
10,Real,17,,
10,Top-Down,6,6.0,5770.0
10,Imp BU,5,46.0,547.0
10,Real,19,,
